Protein,Retinol dehydrogenase 11,>sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11 PE=1 SV=2;>sp|Q8TC12-3|RDH11_HUMAN Isoform 3 of Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11;>sp|Q8TC12-2|RDH11_HUMAN Isoform 2 of Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH,RDH11,,,,,,,,,,,,,,,,,,,,,,19221,,21740,,,12932,,17551,,15297,,16035,,23305
Protein,DDB1- and CUL4-associated factor 11,>sp|Q8TEB1-2|DCA11_HUMAN Isoform 2 of DDB1- and CUL4-associated factor 11 OS=Homo sapiens GN=DCAF11;>sp|Q8TEB1|DCA11_HUMAN DDB1- and CUL4-associated factor 11 OS=Homo sapiens GN=DCAF11 PE=1 SV=1;>sp|Q8TEB1-3|DCA11_HUMAN Isoform 3 of DDB1- and CUL4-associat,DCAF11,,,,,,,,,,,,,,,,,,,,,,,,,,,30833,17726,,,,,24052,28016,17902
Protein,Transforming growth factor-beta receptor-associated protein 1,>sp|Q8WUH2|TGFA1_HUMAN Transforming growth factor-beta receptor-associated protein 1 OS=Homo sapiens GN=TGFBRAP1 PE=1 SV=1,TGFBRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24413,,,
Protein,Protein THEM6,>sp|Q8WUY1|THEM6_HUMAN Protein THEM6 OS=Homo sapiens GN=THEM6 PE=1 SV=2;>tr|H0YAR9|H0YAR9_HUMAN Protein THEM6 (Fragment) OS=Homo sapiens GN=THEM6 PE=1 SV=1,THEM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12622,,
Protein,Sec1 family domain-containing protein 1,>sp|Q8WVM8-2|SCFD1_HUMAN Isoform 2 of Sec1 family domain-containing protein 1 OS=Homo sapiens GN=SCFD1;>sp|Q8WVM8-3|SCFD1_HUMAN Isoform 3 of Sec1 family domain-containing protein 1 OS=Homo sapiens GN=SCFD1;>sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containi,SCFD1,,,,,,,,34902,,,,30046,25397,,,34632,,,34026,34252,,33437,,,,33570,,31107,,,33950,31941,,,30538
Protein,PEST proteolytic signal-containing nuclear protein,>sp|Q8WW12-2|PCNP_HUMAN Isoform 2 of PEST proteolytic signal-containing nuclear protein OS=Homo sapiens GN=PCNP;>sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens GN=PCNP PE=1 SV=2,PCNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30043,
Protein,DnaJ homolog subfamily A member 4,>sp|Q8WW22-2|DNJA4_HUMAN Isoform 2 of DnaJ homolog subfamily A member 4 OS=Homo sapiens GN=DNAJA4;>sp|Q8WW22|DNJA4_HUMAN DnaJ homolog subfamily A member 4 OS=Homo sapiens GN=DNAJA4 PE=1 SV=1;>sp|Q8WW22-3|DNJA4_HUMAN Isoform 3 of DnaJ homolog subfamily A me,DNAJA4,,45153,24279,,,35548,52855,,,,,74403,42607,53882,80514,58817,95462,41682,71524,74703,87734,29434,,34050,48855,38328,52272,48307,51569,,43102,31698,41499,39085,46934
Protein,DnaJ homolog subfamily C member 9,>sp|Q8WXX5|DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens GN=DNAJC9 PE=1 SV=1,DNAJC9,,,27664,,,,37945,34592,,,,,,,,,,29315,34966,,,,,,,,,,,,,,,,
Protein,Histone H1x,>sp|Q92522|H1X_HUMAN Histone H1x OS=Homo sapiens GN=H1FX PE=1 SV=1,H1FX,,,,,,,,,,,,,,,28104,,,,,,,,,,,,,,,,,,,,
Protein,Phosphatidate phosphatase LPIN2,>sp|Q92539|LPIN2_HUMAN Phosphatidate phosphatase LPIN2 OS=Homo sapiens GN=LPIN2 PE=1 SV=1,LPIN2,,,,,,,,,,,,,,,,,,,,,,,,21389,,,61688,34749,19694,45650,32827,27045,37365,42551,
Protein,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",">sp|Q92835-2|SHIP1_HUMAN Isoform 2 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Homo sapiens GN=INPP5D;>sp|Q92835|SHIP1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Homo sapiens GN=INPP5D PE=1 SV=2;>tr|H0Y5Q9|H0Y5Q9_H",INPP5D,,23980,22252,,,37387,25196,,23172,,,19787,24827,34771,25430,17411,,20971,22006,25655,,18719,,17714,,,28933,33055,,,,14363,22790,45752,20493
Protein,Ras-related protein Rab-8B,>sp|Q92930|RAB8B_HUMAN Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2;>tr|H0YNE9|H0YNE9_HUMAN Ras-related protein Rab-8B (Fragment) OS=Homo sapiens GN=RAB8B PE=1 SV=1,RAB8B,,,,,,,,,,,,22796,,,17259,,23841,,27080,22467,28125,,,,18467,20186,10563,20023,16726,27554,18336,18504,17491,13272,
Protein,Transportin-1,>sp|Q92973-3|TNPO1_HUMAN Isoform 3 of Transportin-1 OS=Homo sapiens GN=TNPO1;>sp|Q92973-2|TNPO1_HUMAN Isoform 2 of Transportin-1 OS=Homo sapiens GN=TNPO1;>sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2,TNPO1,,,,,,,,,,,,,,,,,,,,,,,,26354,28110,28790,43560,31979,22280,,31185,,27033,27762,25121
Protein,Cullin-5,>sp|Q93034|CUL5_HUMAN Cullin-5 OS=Homo sapiens GN=CUL5 PE=1 SV=4,CUL5,,,,,,,,,,,,,,,,,,,,,,,,14583,,,19524,18840,,,,,,,
Protein,V-type proton ATPase 116 kDa subunit a isoform 1,>sp|Q93050-1|VPP1_HUMAN Isoform 2 of V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens GN=ATP6V0A1;>sp|Q93050|VPP1_HUMAN V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens GN=ATP6V0A1 PE=1 SV=3;>sp|Q93050-3|VPP1_HUMAN Isoform 3,ATP6V0A1,,,,,,,,,,,,,,,,,,,,,,,,69356,,,,,,,,,,,
Protein,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,>sp|Q93084-4|AT2A3_HUMAN Isoform SERCA3G of Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens GN=ATP2A3;>sp|Q93084-2|AT2A3_HUMAN Isoform SERCA3A of Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens GN=ATP2A3;>sp|Q93084-3,ATP2A3,,,37790,,,,43600,,,29251,,,25745,31556,26759,,31203,28634,35586,,,28950,38655,18724,,,,,27150,28097,,,,,
Protein,"Axin interactor, dorsalization-associated protein",">sp|Q96BJ3-3|AIDA_HUMAN Isoform 3 of Axin interactor, dorsalization-associated protein OS=Homo sapiens GN=AIDA;>sp|Q96BJ3|AIDA_HUMAN Axin interactor, dorsalization-associated protein OS=Homo sapiens GN=AIDA PE=1 SV=1",AIDA,,,,,,,,,,,,16322,15558,11803,15061,,,17287,13371,15366,,15414,,15253,15234,,12999,12752,,,15270,25249,14809,14017,15274
Protein,Coiled-coil domain-containing protein 124,>sp|Q96CT7|CC124_HUMAN Coiled-coil domain-containing protein 124 OS=Homo sapiens GN=CCDC124 PE=1 SV=1,CCDC124,,20052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,Optineurin,>sp|Q96CV9-2|OPTN_HUMAN Isoform 2 of Optineurin OS=Homo sapiens GN=OPTN;>sp|Q96CV9|OPTN_HUMAN Optineurin OS=Homo sapiens GN=OPTN PE=1 SV=2;>sp|Q96CV9-3|OPTN_HUMAN Isoform 3 of Optineurin OS=Homo sapiens GN=OPTN,OPTN,,,,,,,,,,,,,,,,,,,,,,,,,,,22963,22392,,,,,,27533,
Protein,Carboxymethylenebutenolidase homolog,>sp|Q96DG6|CMBL_HUMAN Carboxymethylenebutenolidase homolog OS=Homo sapiens GN=CMBL PE=1 SV=1,CMBL,,56580,58597,,,,37826,,71021,,,40997,,,36369,63465,68973,,,60812,55159,42819,,45810,39392,72160,50856,37551,35192,,47097,58965,64557,56153,62676
Protein,Pyridoxal phosphate phosphatase,>sp|Q96GD0|PLPP_HUMAN Pyridoxal phosphate phosphatase OS=Homo sapiens GN=PDXP PE=1 SV=2,PDXP,,,,,,42974,,,,37941,54234,27611,26847,,23525,35607,33619,44244,35951,24265,86890,39590,38069,25131,19359,28324,37663,32241,37102,,47594,57390,33422,34516,41240
Protein,Methylthioribulose-1-phosphate dehydratase,>sp|Q96GX9|MTNB_HUMAN Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens GN=APIP PE=1 SV=1;>tr|S4R3D6|S4R3D6_HUMAN Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens GN=APIP PE=1 SV=1;>sp|Q96GX9-3|MTNB_HUMAN Isoform 2 of Methylthioribulose-,APIP,,,,,,,,,,,,,8679.6,,,,,,,,,17260,,,,,,,,,,,,,
Protein,Vacuolar-sorting protein SNF8,>sp|Q96H20-2|SNF8_HUMAN Isoform 2 of Vacuolar-sorting protein SNF8 OS=Homo sapiens GN=SNF8;>sp|Q96H20|SNF8_HUMAN Vacuolar-sorting protein SNF8 OS=Homo sapiens GN=SNF8 PE=1 SV=1;>tr|H0Y8S5|H0Y8S5_HUMAN Vacuolar-sorting protein SNF8 (Fragment) OS=Homo sapien,SNF8,,,,,,,,,,,,,,,,,,,,,,,,,,,17702,,,,,,10750,,
Protein,Zinc finger CCCH-type antiviral protein 1-like,>sp|Q96H79|ZCCHL_HUMAN Zinc finger CCCH-type antiviral protein 1-like OS=Homo sapiens GN=ZC3HAV1L PE=1 SV=2,ZC3HAV1L,,,18202,,,18091,,,,23235,,17938,,16711,,,,,,,,18348,20362,,,20433,17289,,,,16836,,16577,17466,25177
Protein,Mannose-1-phosphate guanyltransferase alpha,>sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens GN=GMPPA PE=1 SV=1;>sp|Q96IJ6-2|GMPPA_HUMAN Isoform 2 of Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens GN=GMPPA;>tr|F8WD54|F8WD54_HUMAN Mannose-1-phosphate gua,GMPPA,,,,,,,,,,,,,,,,,,,,,,,,28516,,,17063,16662,,,,14041,14550,15469,
Protein,Ubiquitin carboxyl-terminal hydrolase 47,>sp|Q96K76-4|UBP47_HUMAN Isoform 4 of Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens GN=USP47;>sp|Q96K76|UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens GN=USP47 PE=1 SV=3;>sp|Q96K76-2|UBP47_HUMAN Isoform 2 of Ubiquitin carbo,USP47,,,,,,,,,,,,,,,,,,,,,,,,,,,19407,19751,,,,,16723,,
Protein,Protein PRRC1,>sp|Q96M27-4|PRRC1_HUMAN Isoform 4 of Protein PRRC1 OS=Homo sapiens GN=PRRC1;>sp|Q96M27-5|PRRC1_HUMAN Isoform 5 of Protein PRRC1 OS=Homo sapiens GN=PRRC1;>sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens GN=PRRC1 PE=1 SV=1;>sp|Q96M27-3|PRRC1_HUMAN Isofo,PRRC1,,,,,,,8732.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,Rab-interacting lysosomal protein,>sp|Q96NA2|RILP_HUMAN Rab-interacting lysosomal protein OS=Homo sapiens GN=RILP PE=1 SV=1;>tr|I3L1U0|I3L1U0_HUMAN Rab-interacting lysosomal protein (Fragment) OS=Homo sapiens GN=RILP PE=1 SV=1;>sp|Q96NA2-2|RILP_HUMAN Isoform 2 of Rab-interacting lysosomal ,RILP,,,,,,,,,,,,26714,32880,,32247,38060,28471,30252,29798,,,,,23062,25009,21758,26141,23136,26152,,37923,26236,27237,29040,23372
Protein,Protein GUCD1,>sp|Q96NT3-2|GUCD1_HUMAN Isoform 2 of Protein GUCD1 OS=Homo sapiens GN=GUCD1;>sp|Q96NT3-3|GUCD1_HUMAN Isoform 3 of Protein GUCD1 OS=Homo sapiens GN=GUCD1;>tr|B5MCF3|B5MCF3_HUMAN Protein GUCD1 (Fragment) OS=Homo sapiens GN=GUCD1 PE=1 SV=2;>tr|E7EX77|E7EX77_,GUCD1;C22orf13,,,,,,16741,,,,,,19834,16516,,21050,16365,,,,,,,,,,,12834,,,,,,15853,,18323
Protein,Importin-9,>sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens GN=IPO9 PE=1 SV=3,IPO9,,,39228,69606,,,,57320,,49879,,48479,47246,,67140,54250,,62329,55589,48941,,72890,45866,49547,42045,56844,65287,57436,40842,62512,67100,64794,47911,61712,50418
Protein,N-acetylmuramoyl-L-alanine amidase,>sp|Q96PD5|PGRP2_HUMAN N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens GN=PGLYRP2 PE=1 SV=1;>sp|Q96PD5-2|PGRP2_HUMAN Isoform 2 of N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens GN=PGLYRP2,PGLYRP2,,,,,,,,,,,,,,,,,,,,,,18237,,,,,,,,,,,,,
Protein,Vacuolar protein sorting-associated protein 35,>sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens GN=VPS35 PE=1 SV=2,VPS35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9543.6,,,,,,
Protein,Vacuolar protein sorting-associated protein 13A,>sp|Q96RL7-4|VP13A_HUMAN Isoform 4 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A;>sp|Q96RL7-2|VP13A_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A;>sp|Q96RL7-3|VP13A_HUMAN Isoform,VPS13A,,,,,,25556,28314,,,37970,,,22701,,24297,,,,14867,22143,,,,14872,,18959,19200,20932,20333,,,,24195,17358,22807
Protein,NudC domain-containing protein 1,>sp|Q96RS6-3|NUDC1_HUMAN Isoform 3 of NudC domain-containing protein 1 OS=Homo sapiens GN=NUDCD1;>sp|Q96RS6-2|NUDC1_HUMAN Isoform 2 of NudC domain-containing protein 1 OS=Homo sapiens GN=NUDCD1;>sp|Q96RS6|NUDC1_HUMAN NudC domain-containing protein 1 OS=Hom,NUDCD1,,,,,,,,,,,,,,,,,,,,,,,,,,,8997.7,,,,,,,,
Protein,Protein LAP2,>sp|Q96RT1-7|LAP2_HUMAN Isoform 7 of Protein LAP2 OS=Homo sapiens GN=ERBB2IP;>sp|Q96RT1-6|LAP2_HUMAN Isoform 6 of Protein LAP2 OS=Homo sapiens GN=ERBB2IP;>sp|Q96RT1-4|LAP2_HUMAN Isoform 4 of Protein LAP2 OS=Homo sapiens GN=ERBB2IP;>sp|Q96RT1-5|LAP2_HUMAN I,ERBB2IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11672,,
Protein,Nicotinamide mononucleotide adenylyltransferase 3,>sp|Q96T66-2|NMNA3_HUMAN Isoform 2 of Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 OS=Homo sapiens GN=NMNAT3;>sp|Q96T66|NMNA3_HUMAN Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 OS=Homo sapiens GN=NMNAT3 PE=1 SV=2;>sp,NMNAT3,,,17059,,,17364,,,,,,,,14085,12682,15938,15823,,17291,22325,20183,,,12990,16039,,23541,26077,16064,,24968,,41203,25725,13183
Protein,Synaptic vesicle membrane protein VAT-1 homolog,>sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens GN=VAT1 PE=1 SV=2;>tr|K7ERT7|K7ERT7_HUMAN Synaptic vesicle membrane protein VAT-1 homolog (Fragment) OS=Homo sapiens GN=VAT1 PE=1 SV=1,VAT1,,,21093,,,23553,,,,,,,,,22506,22994,21261,28219,25735,,,22185,14846,,21427,,14673,22247,,,23382,17694,,13981,
Protein,Mitogen-activated protein kinase kinase kinase 5,>sp|Q99683-2|M3K5_HUMAN Isoform 2 of Mitogen-activated protein kinase kinase kinase 5 OS=Homo sapiens GN=MAP3K5;>sp|Q99683|M3K5_HUMAN Mitogen-activated protein kinase kinase kinase 5 OS=Homo sapiens GN=MAP3K5 PE=1 SV=1,MAP3K5,,,,,,,,,,,,,,,,,,,,,,,,,25407,,,,,,,,,,
Protein,Gamma-soluble NSF attachment protein,>sp|Q99747-2|SNAG_HUMAN Isoform 2 of Gamma-soluble NSF attachment protein OS=Homo sapiens GN=NAPG;>sp|Q99747|SNAG_HUMAN Gamma-soluble NSF attachment protein OS=Homo sapiens GN=NAPG PE=1 SV=1;>tr|J3KTJ6|J3KTJ6_HUMAN Gamma-soluble NSF attachment protein (Fra,NAPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9836.9,,,,,,
Protein,Equilibrative nucleoside transporter 1,>sp|Q99808|S29A1_HUMAN Equilibrative nucleoside transporter 1 OS=Homo sapiens GN=SLC29A1 PE=1 SV=3;>sp|Q99808-2|S29A1_HUMAN Isoform 2 of Equilibrative nucleoside transporter 1 OS=Homo sapiens GN=SLC29A1,SLC29A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18368,,,,,,
Protein,Calcium and integrin-binding protein 1,>sp|Q99828|CIB1_HUMAN Calcium and integrin-binding protein 1 OS=Homo sapiens GN=CIB1 PE=1 SV=4;>sp|Q99828-2|CIB1_HUMAN Isoform 2 of Calcium and integrin-binding protein 1 OS=Homo sapiens GN=CIB1,CIB1,,,,,,,,,,,,,,,,,,,,,,,,26177,,,13332,9982,11007,,,,11599,,18601
Protein,Methylosome protein 50,>sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens GN=WDR77 PE=1 SV=1;>sp|Q9BQA1-2|MEP50_HUMAN Isoform 2 of Methylosome protein 50 OS=Homo sapiens GN=WDR77;>tr|H0Y711|H0Y711_HUMAN Methylosome protein 50 (Fragment) OS=Homo sapiens GN=WDR77 PE=1 S,WDR77,,,,,103310,,,51317,,,,46427,,,,,,,,,,33642,,26386,,,70119,130310,33879,,22001,24177,86973,83059,30985
Protein,Serine/threonine-protein phosphatase CPPED1,>sp|Q9BRF8-3|CPPED_HUMAN Isoform 3 of Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens GN=CPPED1;>sp|Q9BRF8-2|CPPED_HUMAN Isoform 2 of Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens GN=CPPED1;>sp|Q9BRF8|CPPED_HUMAN Serine/threonine-,CPPED1,,,19172,,,,,41282,,,,,,,,,,,,,,26425,,25183,,,,,,,33013,29175,,,
Protein,Latexin,>sp|Q9BS40|LXN_HUMAN Latexin OS=Homo sapiens GN=LXN PE=1 SV=2,LXN,,,,,,,,,,,,153160,,,,243900,,96481,,166100,195670,235150,171990,258530,167560,142850,195360,70138,183570,,183310,167020,185920,142110,254030
Protein,Small membrane A-kinase anchor protein,>sp|Q9BSF0|SMAKA_HUMAN Small membrane A-kinase anchor protein OS=Homo sapiens GN=C2orf88 PE=1 SV=2;>tr|H7BZ15|H7BZ15_HUMAN Small membrane A-kinase anchor protein (Fragment) OS=Homo sapiens GN=C2orf88 PE=1 SV=1,C2orf88,,40953,,,,42139,19728,28179,33475,,,69363,49804,,20880,,,,28646,45596,,23181,,13852,,21107,50882,64323,37164,47785,,20317,32303,57122,25777
Protein,Phosphatidylinositol 4-kinase type 2-alpha,>sp|Q9BTU6|P4K2A_HUMAN Phosphatidylinositol 4-kinase type 2-alpha OS=Homo sapiens GN=PI4K2A PE=1 SV=1;>tr|E9PAM4|E9PAM4_HUMAN Uncharacterized protein OS=Homo sapiens PE=4 SV=1,PI4K2A,,21933,,,,,,,,,,,,,,,,,,,,,,,,,15173,21210,19239,,,,,,
Protein,Protein HGH1 homolog,>sp|Q9BTY7|HGH1_HUMAN Protein HGH1 homolog OS=Homo sapiens GN=HGH1 PE=1 SV=1,HGH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793.6,,,,,,
Protein,Methylthioribose-1-phosphate isomerase,>sp|Q9BV20|MTNA_HUMAN Methylthioribose-1-phosphate isomerase OS=Homo sapiens GN=MRI1 PE=1 SV=1;>sp|Q9BV20-2|MTNA_HUMAN Isoform 2 of Methylthioribose-1-phosphate isomerase OS=Homo sapiens GN=MRI1,MRI1,,,,,,,,,,,,,,,29766,,41743,,,,,28643,27039,28336,,33634,32613,29037,23947,,26947,35325,36928,38442,
Protein,Vesicle-associated membrane protein 8,>sp|Q9BV40|VAMP8_HUMAN Vesicle-associated membrane protein 8 OS=Homo sapiens GN=VAMP8 PE=1 SV=1;>tr|C9JXZ5|C9JXZ5_HUMAN Vesicle-associated membrane protein 8 OS=Homo sapiens GN=VAMP8 PE=1 SV=1;>tr|B8ZZT4|B8ZZT4_HUMAN Vesicle-associated membrane protein 8 O,VAMP8,,21937,25818,,,28845,30717,20517,,,,21557,,25205,21010,20089,20434,,27482,21612,35053,22631,,,,,12772,,,,,,,,
Protein,Dual specificity protein phosphatase 23,>sp|Q9BVJ7|DUS23_HUMAN Dual specificity protein phosphatase 23 OS=Homo sapiens GN=DUSP23 PE=1 SV=1,DUSP23,,,,,,,,,,,,,,,,,,,,,,5116.6,,,,,,,,,,,,,
Protein,Transmembrane emp24 domain-containing protein 9,>sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2,TMED9,,,,,,,26965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,Protein DPCD,>sp|Q9BVM2|DPCD_HUMAN Protein DPCD OS=Homo sapiens GN=DPCD PE=1 SV=2,DPCD,,,,,,,5629.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,N-acetylneuraminate lyase,>sp|Q9BXD5-2|NPL_HUMAN Isoform 2 of N-acetylneuraminate lyase OS=Homo sapiens GN=NPL;>sp|Q9BXD5|NPL_HUMAN N-acetylneuraminate lyase OS=Homo sapiens GN=NPL PE=1 SV=1;>sp|Q9BXD5-3|NPL_HUMAN Isoform 3 of N-acetylneuraminate lyase OS=Homo sapiens GN=NPL,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6090.6,,
Protein,Sulfiredoxin-1,>sp|Q9BYN0|SRXN1_HUMAN Sulfiredoxin-1 OS=Homo sapiens GN=SRXN1 PE=1 SV=2,SRXN1,,,,,,,,,,,,,,,,,,,,,,19564,,,14065,26717,25285,,,,,,,,29183
Protein,PITH domain-containing protein 1,>sp|Q9GZP4-2|PITH1_HUMAN Isoform 2 of PITH domain-containing protein 1 OS=Homo sapiens GN=PITHD1;>sp|Q9GZP4|PITH1_HUMAN PITH domain-containing protein 1 OS=Homo sapiens GN=PITHD1 PE=1 SV=1;>tr|X6R8S9|X6R8S9_HUMAN PITH domain-containing protein 1 OS=Homo sa,PITHD1,,,78939,,,,,111290,,81408,78329,84881,74335,70735,72990,90215,161400,104810,94201,91495,,88898,,44713,108570,88218,239250,123320,97313,75346,160470,116560,125660,153360,115680
Protein,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,>sp|Q9H008|LHPP_HUMAN Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Homo sapiens GN=LHPP PE=1 SV=2;>tr|Q5T1Z0|Q5T1Z0_HUMAN Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Homo sapiens GN=LHPP PE=1 SV=1;>sp|Q9H0,LHPP,,,43574,,,,,52064,,,,36423,28578,59755,57400,75868,73439,46774,48665,70243,,60013,66964,,,,25254,59542,43577,85151,82578,69934,71771,100970,60619
Protein,Glutamine-rich protein 2,>sp|Q9H0J4|QRIC2_HUMAN Glutamine-rich protein 2 OS=Homo sapiens GN=QRICH2 PE=1 SV=1;>sp|Q9H0J4-2|QRIC2_HUMAN Isoform 2 of Glutamine-rich protein 2 OS=Homo sapiens GN=QRICH2,QRICH2,,,,,,,,,,,,,,,19771,,,,,,,,,,,,,,,,,,,,
Protein,STE20-like serine/threonine-protein kinase,>sp|Q9H2G2-2|SLK_HUMAN Isoform 2 of STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK;>sp|Q9H2G2|SLK_HUMAN STE20-like serine/threonine-protein kinase OS=Homo sapiens GN=SLK PE=1 SV=1,SLK,,,,,,,,,,,,,,,,,,,,,,,,9031.4,,,,,,,,,,,
Protein,Peptidyl-prolyl cis-trans isomerase-like 3;Peptidyl-prolyl cis-trans isomerase,>sp|Q9H2H8|PPIL3_HUMAN Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens GN=PPIL3 PE=1 SV=1;>tr|C9K058|C9K058_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens GN=PPIL3 PE=1 SV=1;>tr|B8ZZ77|B8ZZ77_HUMAN Peptidyl-prolyl cis-trans,PPIL3,,,22593,,,23950,,20985,,,,,,19383,26764,36367,38124,16594,23322,36592,,25864,27487,39898,26945,40058,30207,38944,31119,36794,35841,46957,31699,39472,42979
Protein,Serine/threonine-protein kinase TAO3,>sp|Q9H2K8|TAOK3_HUMAN Serine/threonine-protein kinase TAO3 OS=Homo sapiens GN=TAOK3 PE=1 SV=2;>tr|G3V1Q8|G3V1Q8_HUMAN Serine/threonine-protein kinase TAO3 OS=Homo sapiens GN=TAOK3 PE=1 SV=1,TAOK3,,72055,,,,84412,91928,41170,76830,89606,,63088,31324,51399,82231,49160,44025,39293,58155,47970,44975,29253,49695,34476,44838,,38581,38527,35239,,31878,26947,,21286,44574
Protein,Thioredoxin-related transmembrane protein 1,>sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens GN=TMX1 PE=1 SV=1,TMX1,,,40042,,,52394,,39873,79839,,77998,39293,36490,37702,39277,33533,33293,34864,37583,,,,,23229,32337,29661,25609,31867,30789,53760,29153,26655,46999,,40317
Protein,DnaJ homolog subfamily C member 5,>sp|Q9H3Z4-2|DNJC5_HUMAN Isoform 2 of DnaJ homolog subfamily C member 5 OS=Homo sapiens GN=DNAJC5;>sp|Q9H3Z4|DNJC5_HUMAN DnaJ homolog subfamily C member 5 OS=Homo sapiens GN=DNAJC5 PE=1 SV=1,DNAJC5,,,,,,,,,,,,,,,,,,34564,,25627,,,,,,,,,,17064,,,,,
Protein,Charged multivesicular body protein 4b,>sp|Q9H444|CHM4B_HUMAN Charged multivesicular body protein 4b OS=Homo sapiens GN=CHMP4B PE=1 SV=1,CHMP4B,,18977,,,,17794,13593,,,,,,,,,,,,,,,,,,15459,19946,28790,18835,,,,21960,20735,25654,
Protein,Tubulin beta-1 chain,>sp|Q9H4B7|TBB1_HUMAN Tubulin beta-1 chain OS=Homo sapiens GN=TUBB1 PE=1 SV=1;>ENSEMBL:ENSBTAP00000025008 (Bos taurus) hypothetical protein,TUBB1,,,,,,,,,,,,,,25699,,,,19115,,,,,,24169,,,,,30813,25383,27279,,,,19178
Protein,Protein FAM188A,>sp|Q9H8M7|F188A_HUMAN Protein FAM188A OS=Homo sapiens GN=FAM188A PE=1 SV=1;>tr|X6RC97|X6RC97_HUMAN Protein FAM188A (Fragment) OS=Homo sapiens GN=FAM188A PE=1 SV=1;>tr|X6RC30|X6RC30_HUMAN Protein FAM188A (Fragment) OS=Homo sapiens GN=FAM188A PE=1 SV=1,FAM188A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149,,,,,,
